,Week,Date,Player,Team,Opponent,Cup,Position,Started_Sub,Minutes,Pts_Play,Frees/Sideline,Goals_Play
1356,,,,,,,M,Started,70,,,
1357,,,,,,,HF,Started,70,,,
1358,,,,,,,HF,Started,70,,,
1359,,,,,,,HF,Started,70,,,
1360,,,,,,,FF,Started,70,,,
1361,,,,,,,FF,Started,70,,,
1362,,,,,,,FF,Started,70,,,
1363,,,,,,,,Sub,70,,,
1364,,,,,,,,Sub,70,,,
1365,,,,,,,,Sub,70,,,
1366,,,,,,,,Sub,70,,,
1367,,,,,,,,Sub,70,,,
1368,,,,,,,G,Started,70,,,
1369,,,,,,,FB,Started,70,,,
1370,,,,,,,FB,Started,70,,,
1371,,,,,,,FB,Started,70,,,
1372,,,,,,,HB,Started,70,,,
1373,,,,,,,HB,Started,70,,,
1374,,,,,,,HB,Started,70,,,
1375,,,,,,,M,Started,70,,,
1376,,,,,,,M,Started,70,,,
1377,,,,,,,HF,Started,70,,,
1378,,,,,,,HF,Started,70,,,
1379,,,,,,,HF,Started,70,,,
1380,,,,,,,FF,Started,70,,,
1381,,,,,,,FF,Started,70,,,
1382,,,,,,,FF,Started,70,,,
1383,,,,,,,,Sub,70,,,
1384,,,,,,,,Sub,70,,,
1385,,,,,,,,Sub,70,,,
1386,,,,,,,,Sub,70,,,
1387,,,,,,,,Sub,70,,,
1388,,,,,,,G,Started,70,,,
1389,,,,,,,FB,Started,70,,,
1390,,,,,,,FB,Started,70,,,
1391,,,,,,,FB,Started,70,,,
1392,,,,,,,HB,Started,70,,,
1393,,,,,,,HB,Started,70,,,
1394,,,,,,,HB,Started,70,,,
1395,,,,,,,M,Started,70,,,
1396,,,,,,,M,Started,70,,,
1397,,,,,,,HF,Started,70,,,
1398,,,,,,,HF,Started,70,,,
1399,,,,,,,HF,Started,70,,,
1400,,,,,,,FF,Started,70,,,
1401,,,,,,,FF,Started,70,,,
1402,,,,,,,FF,Started,70,,,
1403,,,,,,,,Sub,70,,,
1404,,,,,,,,Sub,70,,,
1405,,,,,,,,Sub,70,,,
1406,,,,,,,,Sub,70,,,
1407,,,,,,,,Sub,70,,,
1408,,,,,,,G,Started,70,,,
1409,,,,,,,FB,Started,70,,,
1410,,,,,,,FB,Started,70,,,
1411,,,,,,,FB,Started,70,,,
1412,,,,,,,HB,Started,70,,,
1413,,,,,,,HB,Started,70,,,
1414,,,,,,,HB,Started,70,,,
1415,,,,,,,M,Started,70,,,
1416,,,,,,,M,Started,70,,,
1417,,,,,,,HF,Started,70,,,
1418,,,,,,,HF,Started,70,,,
1419,,,,,,,HF,Started,70,,,
1420,,,,,,,FF,Started,70,,,
1421,,,,,,,FF,Started,70,,,
1422,,,,,,,FF,Started,70,,,
1423,,,,,,,,Sub,70,,,
1424,,,,,,,,Sub,70,,,
1425,,,,,,,,Sub,70,,,
1426,,,,,,,,Sub,70,,,
1427,,,,,,,,Sub,70,,,
1428,,,,,,,G,Started,70,,,
1429,,,,,,,FB,Started,70,,,
1430,,,,,,,FB,Started,70,,,
1431,,,,,,,FB,Started,70,,,
1432,,,,,,,HB,Started,70,,,
1433,,,,,,,HB,Started,70,,,
1434,,,,,,,HB,Started,70,,,
1435,,,,,,,M,Started,70,,,
1436,,,,,,,M,Started,70,,,
1437,,,,,,,HF,Started,70,,,
1438,,,,,,,HF,Started,70,,,
1439,,,,,,,HF,Started,70,,,
1440,,,,,,,FF,Started,70,,,
1441,,,,,,,FF,Started,70,,,
1442,,,,,,,FF,Started,70,,,
1443,,,,,,,,Sub,70,,,
1444,,,,,,,,Sub,70,,,
1445,,,,,,,,Sub,70,,,
1446,,,,,,,,Sub,70,,,
1447,,,,,,,,Sub,70,,,
1448,,,,,,,G,Started,70,,,
1449,,,,,,,FB,Started,70,,,
1450,,,,,,,FB,Started,70,,,
1451,,,,,,,FB,Started,70,,,
1452,,,,,,,HB,Started,70,,,
1453,,,,,,,HB,Started,70,,,
1454,,,,,,,HB,Started,70,,,
1455,,,,,,,M,Started,70,,,
1456,,,,,,,M,Started,70,,,
1457,,,,,,,HF,Started,70,,,
1458,,,,,,,HF,Started,70,,,
1459,,,,,,,HF,Started,70,,,
1460,,,,,,,FF,Started,70,,,
1461,,,,,,,FF,Started,70,,,
1462,,,,,,,FF,Started,70,,,
1463,,,,,,,,Sub,70,,,
1464,,,,,,,,Sub,70,,,
1465,,,,,,,,Sub,70,,,
1466,,,,,,,,Sub,70,,,
1467,,,,,,,,Sub,70,,,
